,bib,clock,desc,entityId,eventId,eventSubType,eventType,name,periodId,personId,personImage,scores,success,x,y,successString,TEAM_NAME,TEAM_ROSTER_ID,TEAM_CODE,TEAM_HOME
404,10,PT0M33S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,d0903971-e84e-11ee-8950-3b311b0e4ebd,out,substitution,ŞAFAK EDGE,3,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 42, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
405,15,PT0M33S,Oyuna Giren,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,d0903972-e84e-11ee-8950-3b311b0e4ebd,in,substitution,EROL CAN ÇİNKO,3,27dcd12d-37ed-11ed-9e18-45a9d38b5112,https://images.dc.prod.cloud.atriumsports.com/b179b/fc42a292b3734820be890fc2e81e7f6c,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 42, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
406,0,PT0M33S,Oyundan Çıkan,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d0906081-e84e-11ee-8950-3b311b0e4ebd,out,substitution,DOĞAN BOZVELİ,3,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 42, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
407,44,PT0M33S,Oyuna Giren,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d0906082-e84e-11ee-8950-3b311b0e4ebd,in,substitution,HASAN KAPLAN,3,9d8b575d-4bc4-11ed-8083-bbf671d4126c,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 42, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
408,35,PT0M18S,2 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,db5a37c1-e84e-11ee-8950-3b311b0e4ebd,jumpShot,2pt,HÜSEYİN EMİR NURİLER,3,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",True,83.09,31.35,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
409,23,PT0M18S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,dd508980-e84e-11ee-8950-3b311b0e4ebd,,assist,BARTU KOÇBUĞ,3,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
410,23,PT0M2S,Kişisel Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,e9a43511-e84e-11ee-8950-3b311b0e4ebd,personal,foul,BARTU KOÇBUĞ,3,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,36.06,42.46,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
411,22,PT0M2S,Alınan Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,eff49220-e84e-11ee-8950-3b311b0e4ebd,drawn,foul,ÖMER BES,3,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 42}",,36.06,42.46,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
412,22,PT0M2S,Serbest Atış 1/2,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f7abd230-e84e-11ee-8950-3b311b0e4ebd,1Of2,freeThrow,ÖMER BES,3,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",True,36.06,42.46,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
413,22,PT0M2S,Serbest Atış 2/2,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,0871cc00-e84f-11ee-8950-3b311b0e4ebd,2Of2,freeThrow,ÖMER BES,3,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",False,36.06,42.46,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
414,,PT0M2S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,0aeda170-e84f-11ee-8950-3b311b0e4ebd,defensive,rebound,,3,,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 44, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
415,7,PT0M1S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,17a56601-e84f-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ONUR DAĞ,3,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",True,65.74,52.98,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
416,12,PT0M1S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,1a682f80-e84f-11ee-8950-3b311b0e4ebd,,assist,CAN SAYIN,3,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
417,27,PT10M0S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,5e1eeed0-e84f-11ee-8950-3b311b0e4ebd,out,substitution,YAĞIZHAN SELÇUK,4,7edbcc13-55c9-11ed-bfe8-83a6dbb84120,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
418,10,PT10M0S,Oyuna Giren,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,5e1ec7c1-e84f-11ee-8950-3b311b0e4ebd,in,substitution,ŞAFAK EDGE,4,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
419,15,PT9M49S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,6cf12ef1-e84f-11ee-8950-3b311b0e4ebd,jumpShot,3pt,EROL CAN ÇİNKO,4,27dcd12d-37ed-11ed-9e18-45a9d38b5112,https://images.dc.prod.cloud.atriumsports.com/b179b/fc42a292b3734820be890fc2e81e7f6c,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",False,32.55,64.88,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
420,44,PT9M49S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,6eb10760-e84f-11ee-8950-3b311b0e4ebd,defensive,rebound,HASAN KAPLAN,4,9d8b575d-4bc4-11ed-8083-bbf671d4126c,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
421,22,PT9M45S,Kişisel Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,71890691-e84f-11ee-8950-3b311b0e4ebd,personal,foul,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,11.6,45.04,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
422,44,PT9M45S,Alınan Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,75dafb90-e84f-11ee-8950-3b311b0e4ebd,drawn,foul,HASAN KAPLAN,4,9d8b575d-4bc4-11ed-8083-bbf671d4126c,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,11.6,45.04,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
423,23,PT9M26S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,8c0fcc11-e84f-11ee-8950-3b311b0e4ebd,jumpShot,3pt,BARTU KOÇBUĞ,4,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",False,66.06,51.98,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
424,30,PT9M26S,Savunma Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,8d8ecaf0-e84f-11ee-8950-3b311b0e4ebd,defensive,rebound,VEYSEL KORTAK,4,e9c70c11-4f90-11ed-a757-772022fb7a51,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
425,30,PT9M5S,2 Sayı Layup,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,9848eac1-e84f-11ee-8950-3b311b0e4ebd,layup,2pt,VEYSEL KORTAK,4,e9c70c11-4f90-11ed-a757-772022fb7a51,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",False,5.53,55.36,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
426,22,PT9M5S,Hücum Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,9c138750-e84f-11ee-8950-3b311b0e4ebd,offensive,rebound,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 43}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
427,22,PT9M3S,2 Sayı Tip In,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,9dc44490-e84f-11ee-8950-3b311b0e4ebd,tipIn,2pt,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 45}",True,5.0,50.0,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
428,22,PT9M3S,Alınan Faul,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,9e6e6740-e84f-11ee-8950-3b311b0e4ebd,drawn,foul,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 45}",,5.0,50.0,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
429,35,PT9M3S,Kişisel Faul,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,9dc492b0-e84f-11ee-8950-3b311b0e4ebd,personal,foul,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 45}",True,5.0,50.0,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
430,22,PT9M3S,Serbest Atış 1/1,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,b5395d40-e84f-11ee-8950-3b311b0e4ebd,1Of1,freeThrow,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 47, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",True,5.0,50.0,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
431,12,PT8M37S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,c70a3761-e84f-11ee-8950-3b311b0e4ebd,jumpShot,3pt,CAN SAYIN,4,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",True,78.83,93.06,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
432,7,PT8M37S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,c8eb2c60-e84f-11ee-8950-3b311b0e4ebd,,assist,ONUR DAĞ,4,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
433,,PT8M25S,Top Kaybı - 8sn,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,cfedc271-e84f-11ee-8950-3b311b0e4ebd,8Sec,turnover,,4,,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,56.28,35.52,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
434,44,PT8M25S,Oyundan Çıkan,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d57f3c50-e84f-11ee-8950-3b311b0e4ebd,out,substitution,HASAN KAPLAN,4,9d8b575d-4bc4-11ed-8083-bbf671d4126c,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
435,11,PT8M25S,Oyuna Giren,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,d57f1542-e84f-11ee-8950-3b311b0e4ebd,in,substitution,EMRE GİRGİN,4,d8515083-610c-11ed-96c9-4f3a05fa907d,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
436,12,PT8M11S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,e3aefae0-e84f-11ee-8950-3b311b0e4ebd,jumpShot,3pt,CAN SAYIN,4,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",False,64.89,24.01,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
437,35,PT8M11S,Hücum Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,e5675940-e84f-11ee-8950-3b311b0e4ebd,offensive,rebound,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 50, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
438,35,PT8M3S,2 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,e8122df1-e84f-11ee-8950-3b311b0e4ebd,jumpShot,2pt,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 52, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",True,81.17,37.7,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
439,12,PT8M3S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,ea915ec0-e84f-11ee-8950-3b311b0e4ebd,,assist,CAN SAYIN,4,468bb9b6-61c5-11ed-b773-c3136ed15246,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 52, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
440,22,PT7M57S,Oyundan Çıkan,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f0834820-e84f-11ee-8950-3b311b0e4ebd,out,substitution,ÖMER BES,4,d43f3e1f-5e8f-11ed-a951-1bd13843c391,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 52, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
441,0,PT7M57S,Oyuna Giren,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,f0832111-e84f-11ee-8950-3b311b0e4ebd,in,substitution,EYÜP CAN ÖNCÜ,4,b9bcdbad-3f42-11ed-95c2-e75cdb0b18cf,https://images.dc.prod.cloud.atriumsports.com/b179b/7eea480ef7be497db55c33e6ad730945,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 52, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 46}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
442,11,PT7M44S,2 Sayı Driving Layup,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,fdbee2b1-e84f-11ee-8950-3b311b0e4ebd,drivingLayup,2pt,SERTAY GÜRSU,4,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 52, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 48}",True,4.89,51.98,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
443,7,PT7M21S,2 Sayı Pull Up Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,0bb7d9d1-e850-11ee-8950-3b311b0e4ebd,pullUpJumpShot,2pt,ONUR DAĞ,4,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 54, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 48}",True,83.09,48.21,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
444,10,PT7M5S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,1555db41-e850-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ŞAFAK EDGE,4,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 54, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",True,34.15,48.21,made,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
445,11,PT7M5S,Asist,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,17488380-e850-11ee-8950-3b311b0e4ebd,,assist,SERTAY GÜRSU,4,5bde27a0-5eb1-11ed-af92-7f441816d368,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 54, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
446,7,PT6M44S,2 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,21d72680-e850-11ee-8950-3b311b0e4ebd,jumpShot,2pt,ONUR DAĞ,4,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",True,78.3,45.24,made,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
447,35,PT6M44S,Asist,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,23a94e70-e850-11ee-8950-3b311b0e4ebd,,assist,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
448,10,PT6M34S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,27a4e611-e850-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ŞAFAK EDGE,4,8148c189-7d24-11ed-9333-9d2161150eb5,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",False,26.6,89.48,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
449,7,PT6M34S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,291a20f0-e850-11ee-8950-3b311b0e4ebd,defensive,rebound,ONUR DAĞ,4,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
450,7,PT6M17S,3 Sayı Jump Shot,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,31e9aed1-e850-11ee-8950-3b311b0e4ebd,jumpShot,3pt,ONUR DAĞ,4,63988da4-38f9-11ed-b302-7bdbefee89ea,https://images.dc.prod.cloud.atriumsports.com/b179b/b384f7d7e158489c942aa56bbacd8618,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",False,74.04,86.9,missed,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
451,30,PT6M17S,Savunma Ribaundu,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,33a9fc70-e850-11ee-8950-3b311b0e4ebd,defensive,rebound,VEYSEL KORTAK,4,e9c70c11-4f90-11ed-a757-772022fb7a51,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
452,15,PT6M8S,3 Sayı Jump Shot,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,36cc4b10-e850-11ee-8950-3b311b0e4ebd,jumpShot,3pt,EROL CAN ÇİNKO,4,27dcd12d-37ed-11ed-9e18-45a9d38b5112,https://images.dc.prod.cloud.atriumsports.com/b179b/fc42a292b3734820be890fc2e81e7f6c,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",False,13.09,3.57,missed,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
453,35,PT6M8S,Savunma Ribaundu,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,389969f0-e850-11ee-8950-3b311b0e4ebd,defensive,rebound,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
454,23,PT5M59S,Top Kaybı - Kötü Pas,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,3c31d2f1-e850-11ee-8950-3b311b0e4ebd,badPass,turnover,BARTU KOÇBUĞ,4,9c580263-7a14-11ee-8635-bb6b36365cf9,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,88.62,52.98,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
455,15,PT5M59S,Top Çalma,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,3e1fe750-e850-11ee-8950-3b311b0e4ebd,,steal,EROL CAN ÇİNKO,4,27dcd12d-37ed-11ed-9e18-45a9d38b5112,https://images.dc.prod.cloud.atriumsports.com/b179b/fc42a292b3734820be890fc2e81e7f6c,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,88.62,52.98,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
456,,PT5M58S,Mola,f0e56238-3ab7-11ee-be3e-4d20a0dfde1c,4b53b9b0-e850-11ee-8950-3b311b0e4ebd,full,timeOut,,4,,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,88.62,52.98,,BORDO SPORTİF RS,BOR_ROSTER,BOR,False
457,0,PT5M58S,Oyuna Giren,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,7ddb3612-e850-11ee-8950-3b311b0e4ebd,in,substitution,DOĞAN BOZVELİ,4,9617a435-3620-11ed-b5ea-775bc03dd671,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
458,35,PT5M58S,Oyundan Çıkan,e6e4313b-3ab7-11ee-9ad0-89efd7bdb190,7ddb8430-e850-11ee-8950-3b311b0e4ebd,out,substitution,HÜSEYİN EMİR NURİLER,4,5b045f6b-5543-11ed-97eb-71641b54a3d2,,"{'e6e4313b-3ab7-11ee-9ad0-89efd7bdb190': 56, 'f0e56238-3ab7-11ee-be3e-4d20a0dfde1c': 51}",,,,,EGE ÜNİVERSİTESİ DAÇKA,EGE_ROSTER,EGE,True
